document_id,title,business_class,sensitivity,allowed_roles,owner,version,source_uri,dataset,license,sha256
swg1PM76995,IBM PM76995: CANCELING A LONG RUNNING BATCH JOB CAN CAUSE ABEND 6C6 00E8011D AND THE QMGR COMES DOWN. - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM76995.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,6e2a6f4783205911b16c5ea814ad47a35f423fed9bc93f651209ef1f97f6b774
swg1PM77066,"IBM PM77066: ABEND04E RC00C90101 DSNIDBHK ERQUAL500C AFTER APPLYING PM53155 (V10 UK77362, V9 UK77364, V8 UK77363) 12/11/15 PTF PECHANGE - United States",operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM77066.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,b0bdbbcd5905c4cbf7092abf80619f7ec2074c423af0d54310cfcf8853e86a14
swg1PM77142,IBM PM77142: URL VALIDATION WITH PORTALRESTSERVICEREQUEST - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM77142.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,228aeb9beaab75cb4cb3e983fe67d4a18dd892f128f8f6fda5dfb95d093883c5
swg1PM77236,IBM PM77236: UNEXPECTED TABLESPACE GROWTH DURING UPDATE'S WHEN ROW-LEVEL-LOCKING & SMALL MAXROWS VALUE - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM77236.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,f43f1187d621ef522b152df9039407275f6d6a0bdb57e922b729ffceb0c58b9c
swg1PM77341,IBM PM77341: SHA-2 Algorithm Support for SSL Channels - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM77341.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,cce66c1a9069601f87de2fd621293da9ab72b1bc6429c6b38a3404921e5c37cf
swg1PM77503,IBM PM77503: SYNDICATION LAST UPDATE TIME WILL BE UPDATED ONLY AFTER A SUCCES SFUL SYNDICATION - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM77503.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,35f8e1f1e0029c40a51d174cf2e97af5ccde639f4ba7550e7b08e1684c294972
swg1PM77712,IBM PM77712: Composite Application access issue - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM77712.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,fce9cc862bb334d9cba7f4a0c662d8e973a073fc59670e78bbcaaa077eb40398
swg1PM77875,IBM PM77875: SUPPORT MULTI-VALUED ATTRIBUTES FOR DISPLAY NAME - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM77875.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,01fdfa448262063bc53e62f199cf2ba73172fe62250141fe29798c6a973b6e51
swg1PM77894,IBM PM77894: UNABLE TO INSTALL THE IBM SPSS DATA ACCESS PACK 6.1 SP3 ON WINDOWS 8 PLATFORM - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM77894.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,42779447b16076f407cca6fff409b30d580afd68d29854b28bde33830b652e85
swg1PM77944,IBM PM77944: LOCALLY INSERTED IMAGES MISSING WITHIN VIRTUAL PORTALS AFTER SER VER RESTART - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM77944.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,bbce30bb77a735966abc471f1dc7e5591ae98806d586e48c823e4868a56cdf84
swg1PM77968,IBM PM77968: UPDATE IBM WEBSPHERE MQ JCA RESOURCE ADAPTER TO VERSION 7.1.0.2 RA IN WEBSPHERE APPLICATION SERVER 8.5.0.2 - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM77968.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,8ddca8e05c776daf34160a45a515b3399cf811dc357cbbdb71fc2d41efdbbcee
swg1PM78151,IBM PM78151: DEFAULT JOIN-COLUMN IS NOT BEING OVERRIDDEN BY THE @JOINCOLUMN ANNOTATION'S NAME PROPERTY - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM78151.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,c5cfdb7f631871296b8c7872d172d85eba71efd83e82a813d30661976b338a6e
swg1PM78273,"IBM PM78273: RUNNING A SSL COMPONENT TRACE TO DEBUG A CICS SSL REQUEST SHOWS A FCNTL(F_GETFL) FAILED FOR SOCKET, 113 - BAD FILE DESCRIPTOR. - United States",security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM78273.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,f9b7db58046724c33ac7fb2f74c6117d3b6675d3cf42d59c23ffcf17bca4b2e2
swg1PM78359,IBM PM78359: UPDATE IBM WEBSPHERE MQ JCA RESOURCE ADAPTER TO VERSION 7.0.1.6 - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM78359.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,e939e880d0a13085cb96cfa3e5cdcd4d20a34c88af6287975a7f37b7d8ac8ec8
swg1PM78549,IBM PM78549: BMT-IMP-0002 failed to execute metadata request when importing salesforce.com data from 10.2 - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM78549.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,6b84e1a884f3caa427d97ae5c35055155b2312fda471e75106db4e90944d1fb2
swg1PM78572,"IBM PM78572: PM68915 DOES NOT WORK AFTER UPGRADING SUN JVM, IT THROWS SSLC0008E - United States",security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM78572.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,7639da24c9db8f18d9ab10dc1fdc0952ba15e58f05d51ceadd1176b01e16127f
swg1PM78699,IBM PM78699: [WI 243266] Setup wizard fails to create tables with J2EE connection type - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM78699.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,e41f81955c658fc04d454abae28c175b0738aeca0c09eaa7d9ab2fc155a296e9
swg1PM78822,IBM PM78822: QM/RRDI: printing test plan snapshot the Test Case Execution Records and Test Suite Execution Records are not printing in the - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM78822.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,1d2ca25030b71e8904618ff1d89d814bc06b2eddfc95654a2042f091b94ae965
swg1PM78861,IBM PM78861: XML LOCK CONTENTION MAY REDUCE WEB SERVICES PERFORMANCE - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM78861.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,f628c0e20369529d6a0f36d6c9bea57e01532281cc5a835596c376b48661e5de
swg1PM78947,IBM PM78947: RDZ 8.5.1 IS INCOMPATIBLE WITH THE RAA PLUG-IN FOR RDZ 6.0.0.11 AND PRIOR. - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM78947.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,c968ab79a0aa487e41dbb8830432404413d498f2b4d9a0c73cd3a23160807e73
swg1PM79171,IBM PM79171: ADMA5060E ERROR OCCURS WHEN INSTALLING APPLICATION CONTAINING AN EJB MODULE CONFIGURED WITH ENVIRONMENT VARIABLES. - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM79171.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,b4f12b07f7d74addfe247ca05dadb12179572e75cd07bdae9ab145ba3cbb3687
swg1PM79327,IBM PM79327: Thread deadlock in CriteriaBuilder. - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM79327.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,42bdb7e1249b86f67515f775e9a94e443c224f36d81636dd9b39cbb438fe497c
swg1PM79441,"IBM PM79441: THE AMPERSAND IN ""&CMOWN"" OF THE ADBBIND NEEDS TO BE REMOVED - United States",engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM79441.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,e131346c57802eb5ad693fd17ee200edf58224404345bfe3a8385d21e56f0b0f
swg1PM79587,IBM PM79587: INCONSISTENT REQUEST TIMES AND RATES SUMMARY COGNOS REPORTS - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM79587.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,a767a3601a0b16b55976a184b1d1b80728a5e743346325a7242eec365703c9ac
swg1PM79700,IBM PM79700: MQRC 2082 MQRC_UNKNOWN_ALIAS_BASE_Q OPENING A QUEUE ALIAS POINTING TO A QLOCAL WITH QSGDISP SHARED - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM79700.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,c2b68555211744b62821ddb2c3762ba861bd2e5c11ad65657eec2d3e219e9b3b
swg1PM79851,IBM PM79851: ITCAM 7.1.0.X MS REPORTS DO NOT ALLOW DATES BEYOND 2012 VIA DROP DOWN FOR THE YEAR - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM79851.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,524599de0fd7e62068b14f1697278fbd538e03fda4dcebbdf581b21bd222259f
swg1PM79930,IBM PM79930: Some test scripts fail migration from TestManager to RQM with SAX Parse exception because not processing new lines properly - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM79930.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,99150e1f8011757aaeab35e626f465cc9fe7b67a83145a61f0eb3e2112edad00
swg1PM79999,IBM PM79999: APPLICATION THAT USES MYFACES THROWS NULLPOINTEREXCEPTION AT STARTUP - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM79999.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,602ffa4e927d13db66d0201e09ab71e34f16a8fb3fb56ec608d9abb0baef641f
swg1PM80137,IBM PM80137: WARNING WHEN DEPLOYING AN APPLICATION: ADMA0114W: RESOURCE ASSIGNMENT WITH JNDI NAME NOT FOUND - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM80137.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,052dd6c2a72128d6f20a7a249adc3c8c6717d62a0a2aba090bf5229f7efa0e9c
swg1PM80214,IBM PM80214: LIBERTY FIXPACK UPDATE AND ASSOCIATED CICS SUPPORT. 13/06/20 PTF PECHANGE - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM80214.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,9bd35d83d84c90cefe9cab63a4eb4dfd045d27fe992cb0548222895749e25692
swg1PM80254,IBM PM80254: Accessing NCA exported VOB causes Linux NFS server to panic - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM80254.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,727cf358dfe34afa941c5b4a2663e406510d981ea91d654590f18a749b352c66
swg1PM80277,IBM PM80277: MYFACES HANGS IN DEFAULTRESTOREVIEWSUPPORT - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM80277.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,75f2ebc3c0f1d9f994b19c678ea78ef45d80a13e122aa6fa4f9e1e576ec554de
swg1PM80348,"IBM PM80348: PLUGIN'S BUILD VERSION INFORMATION REPORTED IN THE LOG HAS ""VERSION 6.0"" - United States",engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM80348.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,d2db743e8aead1c53d13287b6d3933065f751ac079714d62cd0540460cb7b050
swg1PM80370,IBM PM80370: SOCIAL RENDERING DATA DOESN'T SHOW ON SYNDICATED PAGE IN VP - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM80370.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,c56720c502738c0f8094d38b7922667bd17ba65103dcc2452a68e0deee5c710b
swg1PM80378,IBM PM80378: Column Resizing Does Not Work As Specified - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM80378.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,f917aed48b0bc0b2576499e532b3dc0afd8e1315b5fd9a7fefe01952f325ede0
swg1PM80441,IBM PM80441: DEFAULT JOIN-COLUMN IS NOT BEING OVERRIDDEN BY THE @JOINCOLUMN ANNOTATION'S NAME PROPERTY - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM80441.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,f1f457923f4fe4a58668827d2a7b08c4ed19c4d33d589ed1b40631fa79c0948a
swg1PM80453,IBM PM80453: Thread deadlock in CriteriaBuilder. - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM80453.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,370ca399ecfdbe010a3075d0204c4375d22a2fd2dd1aaece8d7ae0e034f4bb5d
swg1PM80517,IBM PM80517: ITEMS THAT FAIL TO DELETE DURING LIVE ITEM SYNDICATION ARE NOT A DDED TO FAILED ITEMS REPORT. - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM80517.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,051d0c8a7b99da04416a9d698435a19c75074c44a252964d8152d20f818a62fa
swg1PM80532,IBM PM80532: APPLICATION MONITORING STATUS RESET TO DISCOVERED IF TEMA SYNCHRONIZATION TAKES PLACE BEFORE DATA COLLECTOR INITIALISES - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM80532.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,9b9b2c342126218890e6d7bfab6c6f34103bad9fbbde4858fe0d1a73976fbf25
swg1PM80571,IBM PM80571: Image quality of Cognos Charts degraded in Cognos for MS Office documents - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM80571.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,31c34304d351dbb2d5af3b4adb63529649c1ffd22ace421b265461fc9e4c4d18
swg1PM80577,"IBM PM80577: WHEN RUNNING A PRE-V710 VERSION OF CSQBRRSI WITH V710 VERSION SCSQAUTH, AN MQRC 2002 CAN OCCUR EVEN AFTER MQDISC. - United States",engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM80577.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,feb880dc6d973691003cad6287ab958fa3ff0aced71e9459ccb1801c9f8d7ac0
swg1PM80653,IBM PM80653: PORTAL: ACCESS STATIC PAGE RETURN 404 - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM80653.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,042570cd6f5525d220b54bf9bd0b47dc636ba60088a13bc2125fc75cfce7a373
swg1PM80753,IBM PM80753: CORRECTIONS ARE NEEDED TO THE DOCUMENTATIONIN THE INFORMATION CENTER FOR IBM WEBSPHERE APPLICATION SERVER VERSION 6.1 - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM80753.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,a3938bac695a3b394dcc3d71c30a49d062cd1105010309406f80cc22773353bb
swg1PM80800,IBM PM80800: RODISPT TIME IS LONGER BECAUSE OF INCREASED CALLS TO RACF TO VERIFY A 7 CHARACTER ( OR LESS ) PASSWORD. - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM80800.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,5049577b4dbb746f4acd4b2d0301b425db210271e93ca5fe23ee28dc724221bc
swg1PM80929,IBM PM80929: THE DFSIGDCB OPTION SPECIFIED IN THE GLOBAL BLOCK IS IGNORED - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM80929.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,c5e532fb773de3c98bbd4ab6afd19875a80e6463b5c379ff989478c2ac0874d8
swg1PM80946,IBM PM80946: TWO INSERT INTO EDFMSGRELNO STATEMENTS IN UPDATE8214TO8215.SQL SCRIPT INCORRECTLY PASS CHARACTER VALUE TO SMALLINT FIELD - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM80946.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,3dbab5e9659d7b28bb0e02f5781985a0f8a843834e35cf13ad14cff114b7b748
swg1PM80999,IBM PM80999: RDz Software Analyzer hangs when analyzing a program with many copybooks. - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM80999.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,2daa71a9e0c284a2324f64863a5da92bb0cfc95a91589fb018f09172cccd9a79
swg1PM81098,IBM PM81098: INCONSISTENT DOCUMENTATION OF SUPPORTED MACINTOSH OPERATING SYSTEM 10.6 AND IBM SPSS STATISTICS 21 - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM81098.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,16ac29122e02b40c22aad88958c84acd6a1212f6d6157e8d4e385bc94c7ae43c
swg1PM81116,IBM PM81116: WMQ 7.0.1 SHARED STATUS ENTRY LEFT ORPHANED IF THE LAST CONVERSATION TO END IS NOT THE PRIMARY CONVERSATION - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM81116.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,61be72a66b6d4dbb959b6cae61cacf614f38751102e5f3020e26e596cf986a0a
swg1PM81316,IBM PM81316: ITEM MOVE BETWEEN TWO SYNDICATED LIBRARIES NOT WORKING - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM81316.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,536295299589547f6c244521c52331ab5405e139e034e5e27423a420b3d77342
swg1PM81317,IBM PM81317: ABENDS0C4 AT DSNGEFSP OFFSETBB6 IN THREAD DEALLOCATION AFTER CANCELLING THE THREAD. DB2 CRASH BY 00E50702 IS FOLLOWED. - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM81317.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,c7f0cf807c9ebb4c60c0dd1f27aff6de955ff450d6218cc39019577c63b012f5
swg1PM81412,IBM PM81412: WEB SERVICE RESPONSE MESSAGE IS MISSING NAMESPACE IN AN ELEMENT - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM81412.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,398dd4f0916dd044017532d40cc780165083d073357a7b2bd8bdc31b5d5ed201
swg1PM81453,IBM PM81453: Installing Dev Plug-in 8.6 changes the ANT Home for the ant runtime classpath in RAD 7.5 - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM81453.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,0cc250f3fb0d1fd5cc639612408cbd1636ce75b6bd8126b51c5e94958884e08e
swg1PM81503,IBM PM81503: UNDER HIGH LOAD MENU FAILS TO GET NEW CONTENT ON OTHER NODES IN CLUSTER - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM81503.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,1b3145ba568ead87798b5a37b2775dd6bbd9dcc8e5c47aeb150089bae8402fad
swg1PM81521,IBM PM81521: MESSAGES STUCK IN PENDING ACKNOWLEDGEMENT STATE IN WEBSPHERE APPLICATION SERVER SERVICE INTEGRATIONS BUS DESTINATION - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM81521.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,ab77ad4f5635dbfe88dbd7876b900e537d1225ad60e2580a3e9fe6db7c7aadfc
swg1PM81637,IBM PM81637: Z/OS RRS RESETS DB2 EXITS AFTER ABEND04E RC00F3009B IS ISSUED FOR A DB2 APPLICATION SERIALIZATION ERROR - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM81637.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,588f6b473b9292293de62c65d8236351ac33749dda10e9f052de7c88a98050d7
swg1PM81646,IBM PM81646: DOUBLE QUOTES IN DESCRIPTION TEXT OF DATASOURCE CUSTOM PROPERTY USERDEFINEDERRORMAP CAUSES PARSING ERROR - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM81646.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,a97a61e09b847209a22d03647184a867328732cffeb9c8496b4469f598d54108
swg1PM81735,IBM PM81735: Rational Developer for System z (RDz) HATS RCP application fails with HPS5142 - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM81735.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,65caf921bc1fefca7e818e86780a1dd76a23e076ca4ae6fa0705b0163b6fd43e
swg1PM81890,IBM PM81890: Add StackMapTable to Java class v51(Java 7) BCI modified methods - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM81890.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,2851354a38265e7d3224cedde63a5952f479f3e508cbf11557e566df3d0c0059
swg1PM81894,IBM PM81894: TEAM DASHBOARD SHOWS 'NEWS' EVENT EVEN WHEN IT HAS BEEN UNSELECTED IN THE FEED FILTER - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM81894.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,1338ffd4e1076534f28fe69e2da8dc2c921163b5bf413ffa8e51e71d71781e6f
swg1PM82014,IBM PM82014: IN RARE CIRCUMSTANCES UPGRADING THE DATABASE DURING APPLICATION OF FP1 WILL FAIL - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM82014.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,3c1941d852447fbdcf8cbcee77a61d51f2b6d2fc28fdf11dcdcc1a0825a0f548
swg1PM82402,IBM PM82402: PAGEBUILDER2 JAVASCRIPT & PT_BR - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM82402.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,09382f7fc2a25a811b0812c3a01af1af71c2db4317af96ca9e43c66c2053263e
swg1PM82411,IBM PM82411: Memory leak observed in Rhapsody 8.0 - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM82411.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,6566f1424eff2e504c661cd62e18f567e7e03a0ebe132fab2ff2c0604909b2fd
swg1PM82877,"IBM PM82877: WebSphere Virtual Enterprise V8.5 missed a jvm setting ""agentlib:HeapDetect"" - United States",engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM82877.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,8d8c752312fdb0855b332e9f77bce3610df2c82b449833c1bdaccd5b521f5c34
swg1PM82968,IBM PM82968: CMPNTFRAGMENT IS NOT SERIALIZABLE ERRORS IN LOGS - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM82968.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,051a75c547973dbca3729d69cfec207d93eb04248db62da3c9985b34345fb44d
swg1PM83029,"IBM PM83029: DSNT408I SQLCODE = -204, ERROR: DB2PM.EPOCH IS AN UNDEFINED NAME DURING PWH REBUILD - United States",operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PM83029.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,42857f100128f8abc09b063aff58c74fc727e584049e2ab3a72e24488676c5e3
