document_id,title,business_class,sensitivity,allowed_roles,owner,version,source_uri,dataset,license,sha256
swg21451229,IBM Rule Team Server/Decision Center is timing out while performing certain operations - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21451229.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,067f1cc7d52f499f3631440fa5f6d74c4f8ddbfbc89892cf7a68e6245ad9e862
swg21452611,IBM Portal Upgrades:  Best Practices for 7.0 - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21452611.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,c50606da14d7a8dde45ceafcd9d505d383b7c300ab9b7c714768d91940c558aa
swg21452870,IBM Increasing size of heap memory allocated to Cast Iron Studio - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21452870.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,7a450fda0b271b3947bf970530b600149372411c45d6b886b5b99a41970077e5
swg21457788,IBM Withdrawal of support for the IBM WebSphere DataPower SOA Appliances 3.7.3 firmware levels - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21457788.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,105f78bdd7ea09b548a0b1200b26904d3248d6fb063296010f0914c9208322cb
swg21458245,IBM XU notification in a cluster over multiple cells - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21458245.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,3f7c8bb64806932022cb168928469c608c8fa3d2391c9ca0f16b540ceb2de7fd
swg21459952,IBM WebSphere Portal startup fails with EJCBC0002E: The service [<serviceName>] could not be located. - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21459952.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,3971198fffbc06112fedcca7e73e3c6f1752cebe7c4ea753df68048ffdd23489
swg21468340,IBM MTTrapd [SNMP] probe drops traps from specific devices - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21468340.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,9a8b0f008661418d36873a21616ca0040fbfb0e944bdf5b1bb945083f1a42879
swg21469413,IBM Guidelines for setting ulimits (WebSphere Application Server) - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21469413.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,11dcec31f0f83364f0bc9ab1896ae952e6af3559f5750d1d24c6b4c96252a38c
swg21477587,IBM Will current versions of IBM SPSS Statistics or AMOS for Windows run on a Macintosh operating system? - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21477587.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,3fc383c91e119f1dc0a50c7185bf39ae8f75df58b15257dbbb77a4acc3d4effc
swg21480262,IBM During installation IBM SPSS product(s) displays message including 1311. - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21480262.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,482c5dd522ff5da43370a248145e393d2f1e63007ba7f7fee4fbc159665a3b19
swg21480755,IBM Error # 2070. The license server is down. Specific symptom number: 3 - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21480755.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,0522b6f8a0178216c3a6db08f09ba7dfd2baa95398f43561eeaad2e6c32eab3f
swg21486143,IBM Error message: 'authorization failed' and 'authorization code entered is not for this product/version' when attempting to license IBM SPSS Statistics or Modeler/ - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21486143.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,6877055675faf9a1b038f8f29cddbb3d95bf0d3638fe179847bc6cb04319345e
swg21495799,IBM FileNet Workplace XT NullPointerException when bootstrapping the object store or accessing Site Preferences/Access Role - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21495799.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,ed00495ca508ee1b8a7537f8086531e5f74534ac9306094314cffdf423cc8687
swg21496054,IBM Support Statement for Microsoft Internet Explorer V9 - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21496054.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,c62546b53539262570c033a54b809290873f11194893e1a6f9a91a111b8099f9
swg21496067,IBM Fix Pack 7.0.0.1 fails at action-import-defaultnodes-wp.filestore/base task. - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21496067.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,d1aae4012b285b5fe7fce51508c8c20de3c2c826e0abae94a9d717298099bde4
swg21496354,IBM JRules or ODM module fails to access database with StaleConnectionException - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21496354.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,3ded7f1ca946fb7e7750b64ca647ff1cbcf51c108ab664f957e572c96438ff24
swg21497604,IBM NoClassDefFoundError running Java class selected from server plugin jar - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21497604.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,30281a6224df25505b2207a37360c0bcd90be38c893725c24f40ea07b2663224
swg21498634,IBM Unable to connect using network services: WebGUI or ssh after upgrading WebSphere DataPower firmware - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21498634.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,6332123e77c4c9a72ae765680b5acdea76b2bd485b016cdcd960720da6ed7c76
swg21498780,IBM Format of XML-type ruleset parameters in SOAP messages with MTDS - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21498780.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,4840557b50195a56c587d2b66299487dfb2ae3594531a59c4fe50fd2195afa18
swg21499280,IBM Unable to start Ping Probe by non-root user on AIX - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21499280.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,f5426c4cf37e2f113d81732c3b0ab7c6989002fd25f57b72ee33ee5b0b0fa545
swg21499307,IBM How to determine if a TIP server is part of a HA cluster - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21499307.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,def070b3419c2d53feb63e8503cb23b80c0ad682136f956b9ce1bcc342b70fa2
swg21500040,IBM User Defined Function not receiving provided variable - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21500040.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,1e5f5701b96161ab20abef929a6d022c3f6c03005e650b12b0d8897ffbc1118b
swg21500046,IBM Replacement of an expiring certificate on the IBM WebSphere DataPower SOA Appliance - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21500046.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,bd07ac20aca06e3159206740dccf8bcb770a2379a9a746ef7ac36becc33378d6
swg21500151,IBM Remote scanning freezes or stops with IBM Datacap Taskmaster Capture - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21500151.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,207df0a00cad5ccf57086c1a44cca297fc1e74491286449c58134d2584aa12c3
swg21500300,IBM Optimizing barcode recognition with IBM Datacap - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21500300.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,712f9fadbd9fb3e6d9728bb9b8aedf1ba6aef5f8bde1519d016b06d24040175d
swg21501900,IBM Unable to log on to FileNet WorkplaceXT receive an AE SecurityCheckFilter error - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21501900.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,a00ab6fce03e5fe697635853b12ed90a2157c03ae3ac600f089941034423a55d
swg21502037,IBM Unable to add Centera Device in FileNet Content  Engine - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21502037.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,11abd81aa7aaaf201de0b0e7b43cd7cc2a0739a796e940659bd2f9dc2944bdf3
swg21502095,IBM Distribute Decision Validation Service tests on different Rule Execution Server instances - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21502095.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,7d494bc7ebc11dcb36b3ee149a9caffe03802ca0b59346b59f85ef43ccf5566d
swg21502701,"IBM Opening web pages that contain JavaScript causes Rational Application Developer to crash with the ""... exit code=8096"" error - United States",engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21502701.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,f4fedfa12adc1f07430f0d1261fd32b4f854b87d33a796cb04af1f3888a7e1da
swg21507587,IBM What are the supported Apple Macintosh Operating System Versions for IBM SPSS Statistics? - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21507587.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,cc06f36d56082e8a9165e7fe7063cfa4927c5f7e271db9e14c7a5dea552e8003
swg21508890,IBM How to serve static files from both IBM HTTP Server and an application in WebSphere Application Server - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21508890.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,29297a5934ca91516a485dbf60d17b545d8ce374346bdb1c10a2b8e9dad0d00d
swg21509510,IBM How to delete a document hierarchy node in IBM Datacap Taskmaster Capture - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21509510.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,6580cb378157d9f54bde5a817ac5ea2b49d4d791e951c16a1ca3d6834b6aa6f4
swg21509634,IBM How to set an appropriate number of Portal Datasource connections in WebSphere Portal - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21509634.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,766eae8904fefab96fb7342ec866e6fa46992503d88ae641611489bbb16d441c
swg21511831,"IBM DOORS module fails to open in exclusive edit mode results in error ""unable to open module ...no such file or directory"" - United States",operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21511831.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,a2c551683d9afd35537bc590700639904bc46c53017d5d88d8229d1aee5f0048
swg21512291,IBM WebSphere DataPower M/T 9235 appliance might incorrectly report failure of both power supplies - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21512291.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,f52ae9c7d0e045afe10bba8879ec9a7d95264b4fcead0e19b7cb24bc30749ed6
swg21512416,IBM OMEGAMON XE MQ Monitoring Agent Issue the ALTER QLOCAL Command - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21512416.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,cb427468e07ac1615c1643f51473cd6d9d613718bde43e6766b7c2c3663f9a60
swg21512729,IBM Can we remove world-writable permissions - global write permission - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21512729.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,2f40956dc5f6a2a2bdcc5809dde8051b6f9f3f01e1d9fba6b897c82938964099
swg21514810,IBM Default number of threads for ncp_poller - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21514810.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,91402b8bc05c12e927051d5b6a0974e773024dcf565d9befbcac8ed1fbda8e04
swg21515420,IBM Starting WebSphere Application Server gives warning message - Could not lock User prefs - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21515420.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,8bc7591ccbb889de5a565f33b349ae57083d9f73912483d9a7b58cb34807d8b3
swg21515756,IBM JRExecAction() function usage - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21515756.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,d386a8c7836f2bf19e871bd321a4ade4f6342dc8bd96ff7a7417481c59b3b733
swg21529563,"IBM DB2 SQL error from Sterling B2B Integrator: SQLCODE: -1585, SQLSTATE: 54048 - United States",operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21529563.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,7318ea7629ff57d92c274750dcf8f788e0bce0e916b0daf1aaaa3c5ea2b81ad3
swg21566480,IBM EventReader Filters not applied to SQL select statement - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21566480.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,68a326d197c2a822f9b1c67b2035b27ad01ad35a92fb329461aa3698a04ea3e0
swg21566663,IBM The FileNet Content Engine Health Page may report the Fixed Content Device and Storage Areas as unavailable - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21566663.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,7e590ba6097021099faca2c1d304c2423b564cf13fcea49f527974427d463a85
swg21567091,IBM JMSListener AutoReconnect properties misconception - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21567091.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,d55f8edf60b2686da5641263ea4c6f487d49ad7e3cbf027e7f39a236f4a5714b
swg21567862,"IBM PureData Systems for Analytics - nzsql error, Records trailing spring space set to 512 is too small - United States",operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21567862.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,924e021a29763b14cd265a8b9368aa75b15d3dd8ba77ba29e7b1a69197f863f7
swg21568844,IBM Developer for z Systems and Rational Developer for z Systems Backward/Forward compatibility - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21568844.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,600bcdcbf56416ef2251e2046cadf0b101748b0ada5d9b1f9adc86409f1a1745
swg21569731,IBM Collect troubleshooting data for the IBM Business Process Manager products - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21569731.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,57cdc32f7b6c121f480a6a957f08f821d0882b31f99b1770ceb2d072c0808fd6
swg21569933,"IBM Current Date function for DB2, SQL Server and Oracle - United States",operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21569933.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,071321ae821dcf58ae212fc4dfb38c6162170f380f6707d6e477334cf9f85e4b
swg21569953,IBM Portal 7.0.0.1 migration may fail with error EJPPH0044E EJPPH0001E ADMC0009E while running upgrade-profile task. - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21569953.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,40e502e2c872a916a65d0290e378fddf93593c1eadb6d01adb64e08690298e51
swg21572905,IBM Exported dates to IBM FileNet Content Engine are one day off in IBM Datacap Taskmaster Capture - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21572905.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,5741895c9a4a8a7cdb0a1f2db6d0d9cde21502df2d928fcd64b9fa7a1dad9d49
swg21573034,IBM VScan intermittently aborts with IBM Datacap Taskmaster Capture - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21573034.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,d36e3dd4c8ec3f1937618f599e5fed3e92cb73040d157377d9b1637e1f44a59c
swg21576245,IBM Tivoli Integrated portal enabling multiple logins using same user Id - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21576245.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,136c8baa7bb405f8edbcda892e21e2706e72b24e786520528c9723f6f6d50ff4
swg21577138,IBM MQ 7.1 and later: How to remove a channel authentication record (CHLAUTH) - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21577138.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,0d667285bce89e3e7548864b8bdaf8415e89be0a9813770cf4a837aba1da25ef
swg21577379,"IBM How to process an IBM SDK core dump with Jextract (AIX, Linux, Windows) - United States",engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21577379.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,0101853d02e1d6fd2c8dc97621bd0db4059dd3dd763593279c2224564210529b
swg21577970,IBM Installing Modeler gives 1152:  Error extracting <path to user temp storage> to the temporary location - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21577970.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,df0b8267b393c5f15b3cb932b5d90a01beab444b1c5768ff94f6dd819b051a84
swg21578744,IBM WebSphere Application Server Is Leap Year Compliant - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21578744.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,8a3ea69f7e645634a01ac664a405ad1db965d2034c96cb443c40473d337fbbfd
swg21579319,IBM SelfMonitoring events incorrectly cleared - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21579319.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,010c639e468fbdb57ca228c4439bdb4bd8f9f9a0703260283aab5d5d7e366b4d
swg21580830,IBM Recreate all the Oracle Text indexes - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21580830.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,7ec370702a5bd7a61512341dcb6d8b1592f5cfe57c37215830257b8f38c087f5
swg21584783,"IBM A CWSXM0100E error is received for WebSphere Enterprise Service Bus (WESB), WebSphere Process Server (WPS), or IBM Business Process Manager (BPM) Advanced - United States",engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21584783.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,f7028947acfd6bfa557336487cddbe6c608097b3c2cf18e1748f3f1a9768faaf
swg21585251,IBM Rule Execution Server J2SE mode hot deployment does not seem to work - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21585251.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,3a4d74236ca7a611cf16c80ad61b0afaeb6d9bc545c6cba5eaaebbfdd7cea34d
swg21585678,IBM Increasing Java Heap Memory in IBM Tivoli Common Reporting 2.1/2.1.1 - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21585678.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,22b65d1e8c186562c7be01a6c2332ba89938ff09eb53b882fa9867781fdfd84e
swg21591076,IBM Automatically renew trusted credential - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21591076.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,4057783108eab27794f87265cc4095fd1693775d7a5f1591bc0b0ad12e40f2fe
swg21591143,"IBM Information Server Informix Wire Protocol driver error ""Transaction not available"" from ODBC Connector Stage - United States",operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21591143.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,d8005bcde9dd5a19e9eca693978f9f7fd3eeb408f23b6713d9feb4688736c2f7
swg21592093,IBM SPSS Student Version and Graduate Pack Resources - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21592093.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,f13ba6916c0449e713c2cd9d6b301eb48b2807c5c3682fa91f8b2ac7aad096a9
swg21592791,IBM Collecting Data: Login for WebSphere Portal - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21592791.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,b649943810ac599b15f6ddc6821d66e928cabb1c8a72994c8a19f3900dc360c9
swg21593254,IBM How to create a custom group/role for Cognos Workspace and/or Cognos Workspace Advanced - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21593254.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,9cb1adc51851e37d10ae6b831b1df0cb170947535548bc7490d49cf031cfbbd2
swg21593461,IBM Collect troubleshooting data for web services problems in IBM Business Process Manager - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21593461.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,7b02f7e026953090b54af249fe62e5d806955a0c852f4ef31cd9b1bb93fcae66
swg21596180,IBM Structured logging in Policies - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21596180.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,9220984b7b794026d9af45bb91aa40c9d7b41e8b811999ed19d4faa0a9687def
swg21597753,IBM Setting custom properties in the WebSphere Application Server V8.5 Liberty profile - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21597753.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,b8bf47558e1e4ff26d82b014be3b2ce7d5f2beec8f2765457e30f2ddcf7206cb
swg21598417,IBM DataType incorrect on Secondary - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21598417.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,8aeae0c8cda0b7b6d233ec5e325f8842b6c4b8d2624c60f4e070aff39aef80e1
swg21598779,IBM An unexpected ruleset version is executed - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21598779.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,baa162f93b3837c3f646597d317196068d4124feaa8b6341d9ac34b6b81ecbbb
swg21598974,IBM Insufficient Access Error adding documents to FileNet Content Engine - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21598974.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,b6660d0ccb6faa36fe9ae065c40f9a0596fcae7c92e2a51b1166a11d37fcb0a4
swg21599258,IBM Installing IBM Tivoli Directory Server Version 6.3 on RHEL 6 operating system - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21599258.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,00ff9b6b49f63d5a02a0af2ba3ad05b753c6a6b6de9f168558979806c2135c2a
swg21600618,IBM web server Plugin may need LD_LIBRARY_PATH when used with Apache 2.2 - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21600618.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,4e6eac471382f89924f145ecc3e4f99300eccd4d3e3346f18e9f0cc599b801f9
swg21602521,IBM Leap Second bug in older Linux kernels may affect IBM MQ and WebSphere MQ - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21602521.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,e32d37fbeaa3db6211453edf3f61fef265b6a6cd21b004cf8bf964e16d1d976a
swg21605379,"IBM License Requirements for Rational Integration Tester, Rational Performance Test Server and Rational Test Virtualization Server - United States",operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21605379.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,fbdc56be995a4b7f86ef98d8d47333237e97931815bf1f96fb134a22a6051b2a
swg21606028,"IBM License features incorporated in ""Tools and Utilities"" key while generating Rational Rhapsody licenses - United States",operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21606028.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,55a0f801dddfc8e5e4a07ba0404bd45a871e8b88dbfe02a6e7bea2119776b643
